inv_date,invoice_number,account,part_number,qty,sell_price,total_sale_value,disc,cost_price,total_cost_value,profit
11/4/2017,INV7792226,ELEMERA,P741444,3,25.821,77.463,36,22.20606,66.61818,10.84482
11/5/2017,INV7791917,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/5/2017,INV7791917,ELEMERA,P485322,1,2.9754,2.9754,36,2.558844,2.558844,0.416556
11/5/2017,INV7791917,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
5/15/2017,INV7791890,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
5/15/2017,INV7791890,ELEMERA,P666583,2,0.684,1.368,36,0.58824,1.17648,0.19152
5/15/2017,INV7791890,ELEMERA,P817199,2,15.1506,30.3012,36,13.029516,26.059032,4.242168
5/15/2017,INV7791890,ELEMERA,P802256,4,39.5352,158.1408,36,34.000272,136.001088,22.139712
1/6/2017,INV7791687,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
6/6/2017,INV7791640,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
8/21/2017,INV7790838,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
8/21/2017,INV7790838,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
8/21/2017,INV7790838,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
8/21/2017,INV7790838,ELEMERA,P547431,1,144.6318,144.6318,36,124.383348,124.383348,20.248452
11/14/2017,INV7789919,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/14/2017,INV7789919,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
11/14/2017,INV7789919,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
11/16/2017,INV7789885,ELEMERA,P854379,4,41.3307,165.3228,36,35.544402,142.177608,23.145192
11/20/2017,INV7789863,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/20/2017,INV7789863,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/20/2017,INV7789863,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
11/20/2017,INV7789863,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
11/20/2017,INV7789863,ELEMERA,P741444,2,25.821,51.642,36,22.20606,44.41212,7.22988
11/20/2017,INV7789863,ELEMERA,P741444,2,25.821,51.642,36,22.20606,44.41212,7.22988
9/2/2018,INV7789095,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
3/13/2018,INV7788700,ELEMERA,P854379,5,41.3307,206.6535,36,35.544402,177.72201,28.93149
3/13/2018,INV7788700,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
3/13/2018,INV7788700,ELEMERA,P240932,2,58.995,117.99,36,50.7357,101.4714,16.5186
3/13/2018,INV7788700,ELEMERA,P496406,2,56.9088,113.8176,36,48.941568,97.883136,15.934464
3/13/2018,INV7788700,ELEMERA,P195858,15,8.0541,120.8115,36,6.926526,103.89789,16.91361
3/13/2018,INV7788700,ELEMERA,P195858,5,8.0541,40.2705,36,6.926526,34.63263,5.63787
3/13/2018,INV7788700,ELEMERA,P546093,2,827.4006,1654.8012,36,711.564516,1423.129032,231.672168
3/13/2018,INV7788700,ELEMERA,P988038,2,835.3521,1670.7042,36,718.402806,1436.805612,233.898588
3/13/2018,INV7788700,ELEMERA,P741444,2,25.821,51.642,36,22.20606,44.41212,7.22988
3/13/2018,INV7788700,ELEMERA,P407371,3,195.453,586.359,36,168.08958,504.26874,82.09026
6/3/2018,INV7788764,ELEMERA,P854379,10,41.3307,413.307,36,35.544402,355.44402,57.86298
12/4/2018,INV7788374,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
12/4/2018,INV7788374,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
12/4/2018,INV7788374,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
12/4/2018,INV7788374,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
9/5/2018,INV7788069,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
10/5/2018,INV7788040,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
10/5/2018,INV7788040,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
5/16/2018,INV7787968,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
5/16/2018,INV7787968,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
5/16/2018,INV7787968,ELEMERA,P622408,2,25.308,50.616,36,21.76488,43.52976,7.08624
5/16/2018,INV7787968,ELEMERA,P741444,1,25.821,25.821,36,22.20606,22.20606,3.61494
5/29/2018,INV7787819,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
5/30/2018,INV7787791,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
5/30/2018,INV7787791,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
5/30/2018,INV7787791,ELEMERA,P741444,2,25.821,51.642,36,22.20606,44.41212,7.22988
5/7/2018,INV7787400,ELEMERA,P854379,6,41.3307,247.9842,36,35.544402,213.266412,34.717788
5/7/2018,INV7787400,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
7/23/2018,INV7787140,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
7/23/2018,INV7787140,ELEMERA,P604590,1,3.762,3.762,36,3.23532,3.23532,0.52668
7/23/2018,INV7787140,ELEMERA,P907453,2,34.9353,69.8706,36,30.044358,60.088716,9.781884
6/8/2018,INV7786940,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
6/8/2018,INV7786940,ELEMERA,P496406,2,56.9088,113.8176,36,48.941568,97.883136,15.934464
8/22/2018,INV7786673,ELEMERA,P854379,4,41.3307,165.3228,36,35.544402,142.177608,23.145192
8/27/2018,INV7786611,ELEMERA,P854379,20,41.3307,826.614,36,35.544402,710.88804,115.72596
8/27/2018,INV7786611,ELEMERA,P496406,3,56.9088,170.7264,36,48.941568,146.824704,23.901696
8/27/2018,INV7786611,ELEMERA,P741444,6,25.821,154.926,36,22.20606,133.23636,21.68964
11/13/2018,INV7785474,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
11/13/2018,INV7785474,ELEMERA,P263903,4,0.3933,1.5732,36,0.338238,1.352952,0.220248
11/13/2018,INV7785474,ELEMERA,P327148,2,23.2389,46.4778,36,19.985454,39.970908,6.506892
11/13/2018,INV7785474,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
11/13/2018,INV7785474,ELEMERA,P741444,4,25.821,103.284,36,22.20606,88.82424,14.45976
11/13/2018,INV7785474,ELEMERA,P407371,1,195.453,195.453,36,168.08958,168.08958,27.36342
8/3/2019,INV7783860,ELEMERA,P854379,2,41.3307,82.6614,36,35.544402,71.088804,11.572596
8/3/2019,INV7783860,ELEMERA,P848861,1,38.3553,38.3553,36,32.985558,32.985558,5.369742
8/3/2019,INV7783860,ELEMERA,P485322,2,2.9754,5.9508,36,2.558844,5.117688,0.833112
3/7/2019,INV7782200,ELEMERA,P854379,5,41.3307,206.6535,36,35.544402,177.72201,28.93149
3/7/2019,INV7782200,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
3/7/2019,INV7782200,ELEMERA,P802256,6,46.17,277.02,36,39.7062,238.2372,38.7828
3/7/2019,INV7782200,ELEMERA,P605468,1,301.2336,301.2336,36,259.060896,259.060896,42.172704
8/23/2019,INV7781514,ELEMERA,P854379,4,41.3307,165.3228,36,35.544402,142.177608,23.145192
11/10/2019,INV7780977,ELEMERA,P854379,3,41.3307,123.9921,36,35.544402,106.633206,17.358894
12/17/2019,INV7780162,ELEMERA,P854379,1,41.3307,41.3307,36,35.544402,35.544402,5.786298
1/17/2020,INV7779910,ELEMERA,P854379,4,41.3307,165.3228,36,35.544402,142.177608,23.145192
1/17/2020,INV7779910,ELEMERA,P605468,1,512.3844,512.3844,36,440.650584,440.650584,71.733816
2/3/2020,INV7779407,ELEMERA,P854379,5,41.9463,209.7315,36,36.073818,180.36909,29.36241
5/21/2020,INV7778695,ELEMERA,P854379,3,41.9463,125.8389,36,36.073818,108.221454,17.617446
5/21/2020,INV7778695,ELEMERA,P770621,3,22.7601,68.2803,36,19.573686,58.721058,9.559242
5/21/2020,INV7778695,ELEMERA,P622408,3,25.7013,77.1039,36,22.103118,66.309354,10.794546
5/21/2020,INV7778695,ELEMERA,P789861,3,1.881,5.643,36,1.61766,4.85298,0.79002
5/21/2020,INV7778695,ELEMERA,P749263,2,305.5086,611.0172,36,262.737396,525.474792,85.542408
5/22/2020,INV7778677,ELEMERA,P854379,2,41.9463,83.8926,36,36.073818,72.147636,11.744964
7/30/2020,INV7777986,ELEMERA,P854379,1,41.9463,41.9463,36,36.073818,36.073818,5.872482
7/30/2020,INV7777986,ELEMERA,P386494,1,595.6443,595.6443,36,512.254098,512.254098,83.390202
10/23/2020,INV7777232,ELEMERA,P854379,1,41.9463,41.9463,36,36.073818,36.073818,5.872482
11/7/2013,INV7803795,ELEMERA,P474152,1,2.0691,2.0691,36,1.779426,1.779426,0.289674
11/7/2013,INV7803795,ELEMERA,P750449,2,11.0637,22.1274,36,9.514782,19.029564,3.097836
11/7/2013,INV7803795,ELEMERA,P237078,1,12.0897,12.0897,36,10.397142,10.397142,1.692558
11/7/2013,INV7803795,ELEMERA,P456718,2,10.6533,21.3066,36,9.161838,18.323676,2.982924
12/7/2013,INV7803762,ELEMERA,P474152,1,2.0691,2.0691,36,1.779426,1.779426,0.289674
12/7/2013,INV7803762,ELEMERA,P201601,1,88.9884,88.9884,36,76.530024,76.530024,12.458376
12/7/2013,INV7803762,ELEMERA,P496406,1,48.564,48.564,36,41.76504,41.76504,6.79896
12/7/2013,INV7803762,ELEMERA,P140181,2,22.572,45.144,36,19.41192,38.82384,6.32016
12/7/2013,INV7803762,ELEMERA,P666583,3,0.4788,1.4364,36,0.411768,1.235304,0.201096
12/7/2013,INV7803762,ELEMERA,P907862,1,1.197,1.197,36,1.02942,1.02942,0.16758
12/7/2013,INV7803762,ELEMERA,P388557,1,18.8613,18.8613,36,16.220718,16.220718,2.640582
12/7/2013,INV7803762,ELEMERA,P817199,3,14.7744,44.3232,36,12.705984,38.117952,6.205248
12/7/2013,INV7803762,ELEMERA,P546093,1,785.6766,785.6766,36,675.681876,675.681876,109.994724
12/7/2013,INV7803762,ELEMERA,P802256,3,16.3134,48.9402,36,14.029524,42.088572,6.851628
12/7/2013,INV7803762,ELEMERA,P181332,3,0.5985,1.7955,36,0.51471,1.54413,0.25137
12/7/2013,INV7803762,ELEMERA,P988038,1,785.6766,785.6766,36,675.681876,675.681876,109.994724
12/7/2013,INV7803762,ELEMERA,P750449,2,11.0637,22.1274,36,9.514782,19.029564,3.097836
12/7/2013,INV7803762,ELEMERA,P237078,1,12.0897,12.0897,36,10.397142,10.397142,1.692558
12/7/2013,INV7803762,ELEMERA,P456718,2,10.6533,21.3066,36,9.161838,18.323676,2.982924
5/11/2015,INV7797375,ELEMERA,P474152,4,2.1204,8.4816,36,1.823544,7.294176,1.187424
5/11/2015,INV7797375,ELEMERA,P474152,1,2.1204,2.1204,36,1.823544,1.823544,0.296856
5/11/2015,INV7797375,ELEMERA,P496406,2,49.7781,99.5562,36,42.809166,85.618332,13.937868
5/11/2015,INV7797375,ELEMERA,P140181,2,23.1363,46.2726,36,19.897218,39.794436,6.478164
5/11/2015,INV7797375,ELEMERA,P609260,10,13.509,135.09,36,11.61774,116.1774,18.9126
5/11/2015,INV7797375,ELEMERA,P895878,8,9.1143,72.9144,36,7.838298,62.706384,10.208016
5/11/2015,INV7797375,ELEMERA,P895878,2,9.1143,18.2286,36,7.838298,15.676596,2.552004
5/11/2015,INV7797375,ELEMERA,P388557,5,22.7772,113.886,36,19.588392,97.94196,15.94404
5/11/2015,INV7797375,ELEMERA,P817199,5,15.1506,75.753,36,13.029516,65.14758,10.60542
5/11/2015,INV7797375,ELEMERA,P348273,1,684.1539,684.1539,36,588.372354,588.372354,95.781546
5/11/2015,INV7797375,ELEMERA,P802256,6,39.0735,234.441,36,33.60321,201.61926,32.82174
8/24/2011,INV7808119,ELEMERA,P290269,1,10.5336,10.5336,36,9.058896,9.058896,1.474704
8/24/2011,INV7808119,ELEMERA,P901817,1,25.8894,25.8894,36,22.264884,22.264884,3.624516
10/28/2015,INV7797501,ELEMERA,P290269,1,5.0274,5.0274,36,4.323564,4.323564,0.703836
10/28/2015,INV7797501,ELEMERA,P546093,1,827.4006,827.4006,36,711.564516,711.564516,115.836084
8/24/2011,INV7808113,ELEMERA,P954581,2,2.7531,5.5062,36,2.367666,4.735332,0.770868
1/29/2010,INV7811585,ELEMERA,P413949,1,61.1838,61.1838,36,52.618068,52.618068,8.565732
10/6/2010,INV7810841,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
10/6/2010,INV7810841,ELEMERA,P848861,2,33.8238,67.6476,36,29.088468,58.176936,9.470664
10/6/2010,INV7810841,ELEMERA,P623602,2,11.1663,22.3326,36,9.603018,19.206036,3.126564
7/27/2010,INV7810573,ELEMERA,P413949,12,61.1838,734.2056,36,52.618068,631.416816,102.788784
7/27/2010,INV7810573,ELEMERA,P348444,1,887.9004,887.9004,36,763.594344,763.594344,124.306056
7/27/2010,INV7810573,ELEMERA,P165292,2,12.6027,25.2054,36,10.838322,21.676644,3.528756
7/27/2010,INV7810573,ELEMERA,P161758,2,28.728,57.456,36,24.70608,49.41216,8.04384
9/21/2010,INV7810211,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
9/21/2010,INV7810211,ELEMERA,P240932,2,75.6162,151.2324,36,65.029932,130.059864,21.172536
10/15/2010,INV7810050,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
10/15/2010,INV7810050,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
10/15/2010,INV7810050,ELEMERA,P240932,2,75.6162,151.2324,36,65.029932,130.059864,21.172536
10/15/2010,INV7810050,ELEMERA,P240932,2,75.6162,151.2324,36,65.029932,130.059864,21.172536
10/15/2010,INV7810050,ELEMERA,P869367,2,72.7092,145.4184,36,62.529912,125.059824,20.358576
10/15/2010,INV7810050,ELEMERA,P470213,2,66.7755,133.551,36,57.42693,114.85386,18.69714
10/15/2010,INV7810050,ELEMERA,P939365,2,22.3839,44.7678,36,19.250154,38.500308,6.267492
10/15/2010,INV7810050,ELEMERA,P939365,6,22.3839,134.3034,36,19.250154,115.500924,18.802476
10/15/2010,INV7810050,ELEMERA,P802256,6,87.0732,522.4392,36,74.882952,449.297712,73.141488
10/15/2010,INV7810050,ELEMERA,P802256,2,87.0732,174.1464,36,74.882952,149.765904,24.380496
1/25/2011,INV7809529,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
1/25/2011,INV7809529,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
1/25/2011,INV7809529,ELEMERA,P240932,1,75.6162,75.6162,36,65.029932,65.029932,10.586268
1/25/2011,INV7809529,ELEMERA,P240932,1,75.6162,75.6162,36,65.029932,65.029932,10.586268
1/25/2011,INV7809529,ELEMERA,P848861,1,33.8238,33.8238,36,29.088468,29.088468,4.735332
6/22/2011,INV7808567,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
1/17/2012,INV7807269,ELEMERA,P413949,2,61.1838,122.3676,36,52.618068,105.236136,17.131464
1/17/2012,INV7807269,ELEMERA,P240932,2,75.6162,151.2324,36,65.029932,130.059864,21.172536
7/2/2012,INV7807143,ELEMERA,P413949,1,64.2447,64.2447,36,55.250442,55.250442,8.994258
2/5/2012,INV7806583,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
2/5/2012,INV7806583,ELEMERA,P240932,3,79.3953,238.1859,36,68.279958,204.839874,33.346026
7/5/2012,INV7806565,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
7/5/2012,INV7806565,ELEMERA,P240932,2,79.3953,158.7906,36,68.279958,136.559916,22.230684
7/5/2012,INV7806565,ELEMERA,P187536,4,11.3886,45.5544,36,9.794196,39.176784,6.377616
6/13/2012,INV7806308,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
6/13/2012,INV7806308,ELEMERA,P240932,2,79.3953,158.7906,36,68.279958,136.559916,22.230684
6/13/2012,INV7806308,ELEMERA,P848861,2,35.4996,70.9992,36,30.529656,61.059312,9.939888
6/28/2012,INV7806191,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
6/28/2012,INV7806191,ELEMERA,P240932,2,79.3953,158.7906,36,68.279958,136.559916,22.230684
6/28/2012,INV7806191,ELEMERA,P765168,1,58.1229,58.1229,36,49.985694,49.985694,8.137206
6/28/2012,INV7806191,ELEMERA,P280868,4,41.5701,166.2804,36,35.750286,143.001144,23.279256
6/28/2012,INV7806191,ELEMERA,P496406,1,67.6476,67.6476,36,58.176936,58.176936,9.470664
6/28/2012,INV7806191,ELEMERA,P869367,1,116.8272,116.8272,36,100.471392,100.471392,16.355808
6/28/2012,INV7806191,ELEMERA,P869367,1,116.8272,116.8272,36,100.471392,100.471392,16.355808
6/28/2012,INV7806191,ELEMERA,P428542,1,207.5769,207.5769,36,178.516134,178.516134,29.060766
6/28/2012,INV7806191,ELEMERA,P873787,1,668.7297,668.7297,36,575.107542,575.107542,93.622158
6/29/2012,INV7806182,ELEMERA,P413949,1,64.2447,64.2447,36,55.250442,55.250442,8.994258
5/30/2013,INV7804096,ELEMERA,P413949,4,64.2447,256.9788,36,55.250442,221.001768,35.977032
5/30/2013,INV7804096,ELEMERA,P240932,4,56.4471,225.7884,36,48.544506,194.178024,31.610376
5/30/2013,INV7804096,ELEMERA,P710066,2,18.5022,37.0044,36,15.911892,31.823784,5.180616
5/30/2013,INV7804096,ELEMERA,P954530,1,28.2321,28.2321,36,24.279606,24.279606,3.952494
7/16/2013,INV7803735,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
8/27/2013,INV7803417,ELEMERA,P413949,1,64.2447,64.2447,36,55.250442,55.250442,8.994258
9/13/2013,INV7803293,ELEMERA,P413949,2,64.2447,128.4894,36,55.250442,110.500884,17.988516
2/25/2014,INV7802335,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
2/25/2014,INV7802335,ELEMERA,P240932,2,57.8664,115.7328,36,49.765104,99.530208,16.202592
2/25/2014,INV7802335,ELEMERA,P848861,1,36.3888,36.3888,36,31.294368,31.294368,5.094432
2/25/2014,INV7802335,ELEMERA,P496406,1,49.7781,49.7781,36,42.809166,42.809166,6.968934
2/25/2014,INV7802335,ELEMERA,P812732,1,667.8918,667.8918,36,574.386948,574.386948,93.504852
3/19/2014,INV7802168,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
3/20/2014,INV7802155,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
4/14/2014,INV7802006,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
4/14/2014,INV7802006,ELEMERA,P240932,2,57.8664,115.7328,36,49.765104,99.530208,16.202592
4/14/2014,INV7802006,ELEMERA,P386520,1,84.8331,84.8331,36,72.956466,72.956466,11.876634
4/15/2014,INV7801995,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
5/28/2014,INV7801741,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
3/6/2014,INV7801710,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
7/22/2014,INV7801332,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
7/22/2014,INV7801332,ELEMERA,P496406,1,49.7781,49.7781,36,42.809166,42.809166,6.968934
7/22/2014,INV7801332,ELEMERA,P368477,1,30.5406,30.5406,36,26.264916,26.264916,4.275684
4/9/2014,INV7800982,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
4/9/2014,INV7800982,ELEMERA,P240932,2,57.8664,115.7328,36,49.765104,99.530208,16.202592
4/9/2014,INV7800982,ELEMERA,P496406,1,49.7781,49.7781,36,42.809166,42.809166,6.968934
4/9/2014,INV7800982,ELEMERA,P609260,8,13.509,108.072,36,11.61774,92.94192,15.13008
4/9/2014,INV7800982,ELEMERA,P741444,1,33.2082,33.2082,36,28.559052,28.559052,4.649148
12/9/2014,INV7800920,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
8/12/2014,INV7800303,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
8/12/2014,INV7800303,ELEMERA,P240932,2,57.8664,115.7328,36,49.765104,99.530208,16.202592
10/2/2015,INV7799934,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
2/6/2015,INV7799079,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
6/16/2015,INV7798994,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
6/16/2015,INV7798994,ELEMERA,P240932,1,57.8664,57.8664,36,49.765104,49.765104,8.101296
6/16/2015,INV7798994,ELEMERA,P489494,2,42.1173,84.2346,36,36.220878,72.441756,11.792844
6/16/2015,INV7798994,ELEMERA,P609260,6,13.509,81.054,36,11.61774,69.70644,11.34756
6/16/2015,INV7798994,ELEMERA,P817199,2,15.1506,30.3012,36,13.029516,26.059032,4.242168
6/16/2015,INV7798994,ELEMERA,P802256,2,22.5891,45.1782,36,19.426626,38.853252,6.324948
8/25/2015,INV7798182,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
9/16/2015,INV7797942,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
8/10/2015,INV7797756,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
10/28/2015,INV7797494,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
11/16/2015,INV7797256,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
11/16/2015,INV7797256,ELEMERA,P925421,2,130.644,261.288,36,112.35384,224.70768,36.58032
8/12/2015,INV7796991,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
1/21/2016,INV7796548,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
1/21/2016,INV7796548,ELEMERA,P240932,2,57.8664,115.7328,36,49.765104,99.530208,16.202592
1/21/2016,INV7796548,ELEMERA,P496406,3,49.7781,149.3343,36,42.809166,128.427498,20.906802
1/21/2016,INV7796548,ELEMERA,P318865,1,77.8221,77.8221,36,66.927006,66.927006,10.895094
5/2/2016,INV7796383,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
11/2/2016,INV7796287,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
2/18/2016,INV7796217,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
4/13/2016,INV7795589,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
12/5/2016,INV7795346,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
5/26/2016,INV7795177,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
1/7/2016,INV7794820,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
1/7/2016,INV7794820,ELEMERA,P343576,1,6.6177,6.6177,36,5.691222,5.691222,0.926478
7/20/2016,INV7794646,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
7/20/2016,INV7794646,ELEMERA,P240932,4,58.995,235.98,36,50.7357,202.9428,33.0372
7/20/2016,INV7794646,ELEMERA,P732563,1,122.5557,122.5557,36,105.397902,105.397902,17.157798
7/21/2016,INV7794637,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
8/23/2016,INV7794280,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
8/23/2016,INV7794280,ELEMERA,P258838,1,646.5339,646.5339,36,556.019154,556.019154,90.514746
8/9/2016,INV7794134,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
8/9/2016,INV7794134,ELEMERA,P240932,1,58.995,58.995,36,50.7357,50.7357,8.2593
8/9/2016,INV7794134,ELEMERA,P350627,4,221.8383,887.3532,36,190.780938,763.123752,124.229448
9/23/2016,INV7794000,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
9/23/2016,INV7794000,ELEMERA,P386494,1,555.0147,555.0147,36,477.312642,477.312642,77.702058
9/15/2016,INV7794071,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
9/15/2016,INV7794071,ELEMERA,P240932,2,58.995,117.99,36,50.7357,101.4714,16.5186
9/15/2016,INV7794071,ELEMERA,P770621,1,22.4181,22.4181,36,19.279566,19.279566,3.138534
10/20/2016,INV7793761,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
11/18/2016,INV7793478,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
7/2/2017,INV7792899,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
3/3/2017,INV7792633,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
3/3/2017,INV7792633,ELEMERA,P240932,2,58.995,117.99,36,50.7357,101.4714,16.5186
3/3/2017,INV7792633,ELEMERA,P386494,1,555.0147,555.0147,36,477.312642,477.312642,77.702058
3/3/2017,INV7792633,ELEMERA,P770621,3,22.4181,67.2543,36,19.279566,57.838698,9.415602
9/6/2017,INV7791583,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
9/6/2017,INV7791583,ELEMERA,P386494,1,555.0147,555.0147,36,477.312642,477.312642,77.702058
9/6/2017,INV7791583,ELEMERA,P348223,1,5.8824,5.8824,36,5.058864,5.058864,0.823536
9/6/2017,INV7791583,ELEMERA,P233222,3,21.9564,65.8692,36,18.882504,56.647512,9.221688
4/19/2017,INV7792169,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
6/9/2017,INV7790627,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
6/9/2017,INV7790627,ELEMERA,P496406,1,56.9088,56.9088,36,48.941568,48.941568,7.967232
6/9/2017,INV7790627,ELEMERA,P368477,1,30.5406,30.5406,36,26.264916,26.264916,4.275684
8/9/2017,INV7790605,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
8/9/2017,INV7790605,ELEMERA,P496406,2,56.9088,113.8176,36,48.941568,97.883136,15.934464
6/10/2017,INV7790354,ELEMERA,P413949,2,65.8692,131.7384,36,56.647512,113.295024,18.443376
10/30/2017,INV7790104,ELEMERA,P413949,1,65.8692,65.8692,36,56.647512,56.647512,9.221688
10/30/2017,INV7790104,ELEMERA,P388557,1,22.7772,22.7772,36,19.588392,19.588392,3.188808
